conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label,clean,normal,lemma,stem,stop,token,tokening
"1,9762E+18",Thu Oct 09 13:11:57 +0000 2025,0,@GNFI Aduh mending jangan beneran jangan. Ribet urusannya ntar. Lagian Indonesia ga akan pernah siap dengan kemajuan kaya gini. Kecualiiiii kalo produsen mobil ini pemegang saham terbesarnya ya ormas yg itu. Pasti aman. ,"1,97627E+18",,GNFI,in,,0,1,0,https://x.com/undefined/status/1976274434471477506,"7,58868E+17",,negative,aduh mending jangan beneran jangan ribet urusannya ntar lagian indonesia ga akan pernah siap dengan kemajuan kaya gini kecualiiiii kalo produsen mobil ini pemegang saham terbesarnya ya ormas yg itu pasti aman,aduh mending jangan beneran jangan ribet urusannya ntar lagian indonesia tidak akan pernah siap dengan kemajuan kaya gini kecualiiiii kalau produsen mobil ini pemegang saham terbesarnya ya organisasi masyarakat yang itu pasti aman,aduh ding jang bener jang ribet urus ntar lagi indonesia tidak akan pernah siap deng maju kaya gin cualiiiii kalau produsen mobil ini egang saham besar ya organisasi masyarakat yang itu pasti aman,aduh ding jang bener jang ribet urus ntar lagi indonesia tidak akan pernah siap deng maju kaya gin cualiiiii kalau produsen mobil ini egang saham besar ya organisasi masyarakat yang itu pasti aman,aduh ding bener ribet urus ntar indonesia pernah siap maju kaya gin cualiiiii kalau produsen mobil egang saham besar organisasi masyarakat aman,"[1828, 196, 53, 1123, 78, 817, 16, 79, 197, 174, 25, 224, 1829, 5, 1830, 348, 1831, 1124, 29, 3, 2, 23]","['aduh', 'ding', 'bener', 'ribet', 'urus', 'ntar', 'indonesia', 'pernah', 'siap', 'maju', 'kaya', 'gin', 'cualiiiii', 'kalau', 'produsen', 'mobil', 'egang', 'saham', 'besar', 'organisasi', 'masyarakat', 'aman']"
"1,97609E+18",Thu Oct 09 13:09:34 +0000 2025,0,@dracxlett @roblox_fess ORMAS... NGAKAK GA KUAT,"1,97627E+18",,dracxlett,in,,0,0,0,https://x.com/undefined/status/1976273836288233916,"1,69359E+18",,negative,ormas ngakak ga kuat,organisasi masyarakat ngakak tidak kuat,organisasi masyarakat ngakak tidak kuat,organisasi masyarakat ngakak tidak kuat,organisasi masyarakat ngakak kuat,"[3, 2, 1832, 96]","['organisasi', 'masyarakat', 'ngakak', 'kuat']"
"1,97588E+18",Thu Oct 09 12:57:54 +0000 2025,6,@sharpandshark Sebenarnya lawan utama Jokowi dan keluarga adalah HTI dan FPI yang di bubarkan dan dianggap ormas terlarang di Indonesia. REAL,"1,97627E+18",,sharpandshark,in,,0,4,0,https://x.com/undefined/status/1976270901034500289,789295184,,negative,sebenarnya lawan utama jokowi dan keluarga adalah hti dan fpi yang di bubarkan dan dianggap ormas terlarang di indonesia real,sebenarnya lawan utama jokowi dan keluarga adalah hti dan fpi yang di bubarkan dan dianggap organisasi masyarakat terlarang di indonesia real,benar lawan utama jokowi dan luarga adalah hti dan fpi yang di bubar dan anggap organisasi masyarakat larang di indonesia real,benar lawan utama jokowi dan luarga adalah hti dan fpi yang di bubar dan anggap organisasi masyarakat larang di indonesia real,benar lawan utama jokowi luarga hti fpi bubar anggap organisasi masyarakat larang indonesia real,"[147, 117, 297, 95, 346, 294, 145, 59, 298, 3, 2, 293, 16, 1833]","['benar', 'lawan', 'utama', 'jokowi', 'luarga', 'hti', 'fpi', 'bubar', 'anggap', 'organisasi', 'masyarakat', 'larang', 'indonesia', 'real']"
"1,97627E+18",Thu Oct 09 12:45:51 +0000 2025,0,Wkwkkwkw kemarin ada yg bilang mafia di italia itu kaya ormas dimari WKWKWKKW SYLUS KETUA ORMAS WKWKWKKWKWKWKWKWK,"1,97627E+18",,,in,,0,0,0,https://x.com/undefined/status/1976267868544360937,"1,08939E+18",,negative,wkwkkwkw kemarin ada yg bilang mafia di italia itu kaya ormas dimari wkwkwkkw sylus ketua ormas wkwkwkkwkwkwkwkwk,wkwkkwkw kemarin ada yang bilang mafia di italia itu kaya organisasi masyarakat dimari wkwkwkkw sylus ketua organisasi masyarakat wkwkwkkwkwkwkwkwk,wkwkkwkw marin ada yang bilang mafia di italia itu kaya organisasi masyarakat mari wkwkwkkw sylus ketua organisasi masyarakat wkwkwkkwkwkwkwkwk,wkwkkwkw marin ada yang bilang mafia di italia itu kaya organisasi masyarakat mari wkwkwkkw sylus ketua organisasi masyarakat wkwkwkkwkwkwkwkwk,wkwkkwkw marin bilang mafia italia kaya organisasi masyarakat wkwkwkkw sylus ketua organisasi masyarakat wkwkwkkwkwkwkwkwk,"[1125, 519, 130, 97, 1126, 25, 3, 2, 1127, 1128, 80, 3, 2, 1834]","['wkwkkwkw', 'marin', 'bilang', 'mafia', 'italia', 'kaya', 'organisasi', 'masyarakat', 'wkwkwkkw', 'sylus', 'ketua', 'organisasi', 'masyarakat', 'wkwkwkkwkwkwkwkwk']"
"1,97613E+18",Thu Oct 09 12:32:26 +0000 2025,0,@fakhrulroziii @djadja222 Pada dasarnya pengaruh ormas ikuikuiku dulu dalam kemerdekaan RI sebagian besar hanyalah bualan agar mereka dianak emaskan pemerintah dari zama Suharto hingga sekarang dan dibanjiri proyek APBN.,"1,97626E+18",,clubantinazism,in,,0,0,0,https://x.com/undefined/status/1976264490460250483,"9,74617E+17",,negative,pada dasarnya pengaruh ormas ikuikuiku dulu dalam kemerdekaan ri sebagian besar hanyalah bualan agar mereka dianak emaskan pemerintah dari zama suharto hingga sekarang dan dibanjiri proyek apbn,pada dasarnya pengaruh organisasi masyarakat ikuikuiku dulu dalam kemerdekaan ri sebagian besar hanyalah bualan agar mereka dianak emaskan pemerintah dari zama suharto hingga sekarang dan dibanjiri proyek apbn,pada dasar aruh organisasi masyarakat ikuikui dulu dalam merdeka ri bagi besar hanya bual agar reka anak emas erintah dari zama suharto hingga karang dan banjir proyek apbn,pada dasar aruh organisasi masyarakat ikuikui dulu dalam merdeka ri bagi besar hanya bual agar reka anak emas erintah dari zama suharto hingga karang dan banjir proyek apbn,dasar aruh organisasi masyarakat ikuikui dulu merdeka ri besar bual reka anak emas zama suharto hingga karang banjir proyek apbn,"[299, 1129, 3, 2, 1835, 60, 1836, 349, 29, 1837, 14, 58, 1838, 1839, 1840, 300, 68, 520, 256, 175]","['dasar', 'aruh', 'organisasi', 'masyarakat', 'ikuikui', 'dulu', 'merdeka', 'ri', 'besar', 'bual', 'reka', 'anak', 'emas', 'zama', 'suharto', 'hingga', 'karang', 'banjir', 'proyek', 'apbn']"
"1,97619E+18",Thu Oct 09 12:28:00 +0000 2025,0,@PRFMnews Apal mereun ormas na ,"1,97626E+18",,PRFMnews,in,,0,0,0,https://x.com/undefined/status/1976263376301908019,"9,4835E+17",,neutral,apal mereun ormas na,apal mereun organisasi masyarakat na,apal reun organisasi masyarakat na,apal reun organisasi masyarakat na,apal reun organisasi masyarakat na,"[647, 1130, 3, 2, 350]","['apal', 'reun', 'organisasi', 'masyarakat', 'na']"
"1,97624E+18",Thu Oct 09 12:15:08 +0000 2025,0,@godrigc Ormas anjir.,"1,97626E+18",,godrigc,in,,0,1,0,https://x.com/undefined/status/1976260136680468806,"1,88389E+18",,neutral,ormas anjir,organisasi masyarakat anjir,organisasi masyarakat anjir,organisasi masyarakat anjir,organisasi masyarakat,"[3, 2]","['organisasi', 'masyarakat']"
"1,97375E+18",Thu Oct 09 12:10:42 +0000 2025,0,@AkunMboizSam sue sue ormas iki maleh gak jelas tujuan e ,"1,97626E+18",,AkunMboizSam,in,,0,1,0,https://x.com/undefined/status/1976259023147053443,"1,55881E+18",,negative,sue sue ormas iki maleh gak jelas tujuan e,sue sue organisasi masyarakat iki maleh gak jelas tujuan e,sue sue organisasi masyarakat iki maleh gak jelas tuju e,sue sue organisasi masyarakat iki maleh gak jelas tuju e,sue sue organisasi masyarakat iki maleh jelas tuju e,"[1131, 1131, 3, 2, 818, 1841, 46, 225, 411]","['sue', 'sue', 'organisasi', 'masyarakat', 'iki', 'maleh', 'jelas', 'tuju', 'e']"
"1,97624E+18",Thu Oct 09 12:02:09 +0000 2025,2,@BudiBukanIntel Ormas Yang megang Kementerian religius bukan ? Akwoakwoakwoakwo,"1,97626E+18",,BudiBukanIntel,in,,0,0,0,https://x.com/undefined/status/1976256868067451056,"1,51218E+18",,negative,ormas yang megang kementerian religius bukan akwoakwoakwoakwo,organisasi masyarakat yang megang kementerian religius bukan akwoakwoakwoakwo,organisasi masyarakat yang gang menteri religius bukan akwoakwoakwoakwo,organisasi masyarakat yang gang menteri religius bukan akwoakwoakwoakwo,organisasi masyarakat gang menteri religius bukan akwoakwoakwoakwo,"[3, 2, 1842, 164, 1132, 12, 1843]","['organisasi', 'masyarakat', 'gang', 'menteri', 'religius', 'bukan', 'akwoakwoakwoakwo']"
"1,97624E+18",Thu Oct 09 11:36:10 +0000 2025,0,@BudiBukanIntel ntu ormas emg agak laen.,"1,97625E+18",,BudiBukanIntel,in,,0,0,0,https://x.com/undefined/status/1976250329005232440,806932273,,neutral,ntu ormas emg agak laen,ntu organisasi masyarakat memang agak laen,ntu organisasi masyarakat ang agak laen,ntu organisasi masyarakat ang agak laen,ntu organisasi masyarakat laen,"[1133, 3, 2, 1844]","['ntu', 'organisasi', 'masyarakat', 'laen']"
"1,97609E+18",Thu Oct 09 11:26:31 +0000 2025,0,@dracxlett @roblox_fess ormas apaan jir,"1,97625E+18",,dracxlett,in,,0,1,0,https://x.com/undefined/status/1976247903422382091,"1,90784E+18",,negative,ormas apaan jir,organisasi masyarakat apaan jir,organisasi masyarakat apa jir,organisasi masyarakat apa jir,organisasi masyarakat jir,"[3, 2, 1845]","['organisasi', 'masyarakat', 'jir']"
"1,97622E+18",Thu Oct 09 11:25:28 +0000 2025,0,@feigntokio Kak dex bikin ormas aku ikut nanti,"1,97625E+18",,feigntokio,in,,0,1,0,https://x.com/undefined/status/1976247638375960599,2232609060,,neutral,kak dex bikin ormas aku ikut nanti,kak dex bikin organisasi masyarakat aku ikut nanti,kak dex bikin organisasi masyarakat aku ikut nanti,kak dex bikin organisasi masyarakat aku ikut nanti,kak dex bikin organisasi masyarakat aku ikut,"[255, 1846, 27, 3, 2, 106, 38]","['kak', 'dex', 'bikin', 'organisasi', 'masyarakat', 'aku', 'ikut']"
"1,97625E+18",Thu Oct 09 11:23:51 +0000 2025,1,kak rikwes lanozy bersenggama sampe dipisahin ormas BNR BNR YE LU PADA tenang itu ad waktunya nanti kan baru jadian. mereka ga se-pergaulan bebas meksgege soalny https://t.co/OuCH4w0YwP,"1,97625E+18",,,in,,0,0,0,https://x.com/undefined/status/1976247231310331942,"1,94625E+18",,negative,kak rikwes lanozy bersenggama sampe dipisahin ormas bnr bnr ye lu pada tenang itu ad waktunya nanti kan baru jadian mereka ga se pergaulan bebas meksgege soalny,kak rikwes lanozy bersenggama sampe dipisahin organisasi masyarakat bnr bnr ye kamu pada tenang itu ad waktunya nanti kan baru jadian mereka tidak se pergaulan bebas meksgege soalny,kak rikwes lanozy senggama sampe pisahin organisasi masyarakat bnr bnr ye kamu pada tenang itu ad waktu nanti kan baru jadi reka tidak se gaul bebas ksgege soalny,kak rikwes lanozy senggama sampe pisahin organisasi masyarakat bnr bnr ye kamu pada tenang itu ad waktu nanti kan baru jadi reka tidak se gaul bebas ksgege soalny,kak rikwes lanozy senggama sampe pisahin organisasi masyarakat bnr bnr ye kamu tenang ad waktu baru reka se gaul bebas ksgege soalny,"[255, 1847, 1848, 1849, 11, 819, 3, 2, 1134, 1134, 1135, 34, 820, 521, 412, 31, 14, 351, 1136, 257, 1850, 1851]","['kak', 'rikwes', 'lanozy', 'senggama', 'sampe', 'pisahin', 'organisasi', 'masyarakat', 'bnr', 'bnr', 'ye', 'kamu', 'tenang', 'ad', 'waktu', 'baru', 'reka', 'se', 'gaul', 'bebas', 'ksgege', 'soalny']"
"1,97624E+18",Thu Oct 09 11:14:10 +0000 2025,1470,Ada tuh ormas islam malah ngundang,"1,97624E+18",,,in,,9,43,267,https://x.com/undefined/status/1976244792490373358,"1,7943E+18",,negative,ada tuh ormas islam malah ngundang,ada tuh organisasi masyarakat islam malah ngundang,ada tuh organisasi masyarakat islam malah ngundang,ada tuh organisasi masyarakat islam malah ngundang,organisasi masyarakat islam malah ngundang,"[3, 2, 8, 32, 1137]","['organisasi', 'masyarakat', 'islam', 'malah', 'ngundang']"
"1,97624E+18",Thu Oct 09 11:14:09 +0000 2025,0,Anjir ormas bgt ga tuh wkwk,"1,97624E+18",,,in,,0,1,0,https://x.com/undefined/status/1976244791898996917,445676844,,negative,anjir ormas bgt ga tuh wkwk,anjir organisasi masyarakat banget tidak tuh wkwk,anjir organisasi masyarakat banget tidak tuh wkwk,anjir organisasi masyarakat banget tidak tuh wkwk,organisasi masyarakat,"[3, 2]","['organisasi', 'masyarakat']"
"1,9761E+18",Thu Oct 09 09:31:21 +0000 2025,0,@e100ss Ormas kelola tambang sejauh ini apa tugasnya dan apa hasilnya?? Coba di share donk,"1,97622E+18",,e100ss,in,,0,0,0,https://x.com/undefined/status/1976218919938781651,"1,3827E+18",,negative,ormas kelola tambang sejauh ini apa tugasnya dan apa hasilnya coba di share donk,organisasi masyarakat kelola tambang sejauh ini apa tugasnya dan apa hasilnya coba di share donk,organisasi masyarakat lola tambang jauh ini apa tugas dan apa hasil coba di share donk,organisasi masyarakat lola tambang jauh ini apa tugas dan apa hasil coba di share donk,organisasi masyarakat lola tambang jauh tugas hasil coba share donk,"[3, 2, 301, 54, 115, 198, 352, 118, 821, 1852]","['organisasi', 'masyarakat', 'lola', 'tambang', 'jauh', 'tugas', 'hasil', 'coba', 'share', 'donk']"
"1,97622E+18",Thu Oct 09 09:31:13 +0000 2025,0,Gua selalu benci akan Hal ini tapi faktanya Agama adalah barang dagang yang akan selalu menguntungkan. MUI serta ormas ormas Agama yg suka ngebubarin umat agama lain ibadah melihat ini gua yakin diam Menteri agama pun gak aka peduli akan Hal ini. Dana haji aja mereka korup,"1,97622E+18",,,in,,0,0,0,https://x.com/undefined/status/1976218884840828987,"1,59573E+18",,negative,gua selalu benci akan hal ini tapi faktanya agama adalah barang dagang yang akan selalu menguntungkan mui serta ormas ormas agama yg suka ngebubarin umat agama lain ibadah melihat ini gua yakin diam menteri agama pun gak aka peduli akan hal ini dana haji aja mereka korup,gua selalu benci akan hal ini tapi faktanya agama adalah barang dagang yang akan selalu menguntungkan mui serta organisasi masyarakat organisasi masyarakat agama yang suka ngebubarin umat agama lain ibadah melihat ini gua yakin diam menteri agama pun gak aka peduli akan hal ini dana haji saja mereka korup,gua lalu benci akan hal ini tapi fakta agama adalah barang dagang yang akan lalu untung mui serta organisasi masyarakat organisasi masyarakat agama yang suka ngebubarin umat agama lain ibadah lihat ini gua yakin diam teri agama pun gak aka peduli akan hal ini dana haji saja reka korup,gua lalu benci akan hal ini tapi fakta agama adalah barang dagang yang akan lalu untung mui serta organisasi masyarakat organisasi masyarakat agama yang suka ngebubarin umat agama lain ibadah lihat ini gua yakin diam teri agama pun gak aka peduli akan hal ini dana haji saja reka korup,lalu benci fakta agama barang dagang lalu untung mui organisasi masyarakat organisasi masyarakat agama suka ngebubarin umat agama ibadah lihat yakin diam teri agama aka peduli dana haji reka korup,"[28, 254, 413, 9, 1138, 648, 28, 302, 258, 3, 2, 3, 2, 9, 107, 1853, 159, 9, 199, 291, 200, 414, 148, 9, 1139, 822, 85, 86, 14, 415]","['lalu', 'benci', 'fakta', 'agama', 'barang', 'dagang', 'lalu', 'untung', 'mui', 'organisasi', 'masyarakat', 'organisasi', 'masyarakat', 'agama', 'suka', 'ngebubarin', 'umat', 'agama', 'ibadah', 'lihat', 'yakin', 'diam', 'teri', 'agama', 'aka', 'peduli', 'dana', 'haji', 'reka', 'korup']"
"1,97622E+18",Thu Oct 09 09:26:52 +0000 2025,0,Aturan Baru Tambang Minerba Prioritaskan UMKM Ormas BUMD-BUMN https://t.co/xaMu2aMC36,"1,97622E+18",,,in,,0,0,0,https://x.com/undefined/status/1976217789745782993,"8,47373E+17",,neutral,aturan baru tambang minerba prioritaskan umkm ormas bumd bumn,aturan baru tambang minerba prioritaskan umkm organisasi masyarakat bumd bumn,atur baru tambang minerba prioritas umkm organisasi masyarakat bumd bumn,atur baru tambang minerba prioritas umkm organisasi masyarakat bumd bumn,atur baru tambang minerba prioritas umkm organisasi masyarakat bumd bumn,"[131, 31, 54, 823, 649, 824, 3, 2, 1854, 522]","['atur', 'baru', 'tambang', 'minerba', 'prioritas', 'umkm', 'organisasi', 'masyarakat', 'bumd', 'bumn']"
"1,9762E+18",Thu Oct 09 09:16:17 +0000 2025,27,@BBCIndonesia Uang indonesia habis buat ormas dan ani ani,"1,97622E+18",,BBCIndonesia,in,,0,1,0,https://x.com/undefined/status/1976215126601822407,"1,2949E+18",,neutral,uang indonesia habis buat ormas dan ani ani,uang indonesia habis buat organisasi masyarakat dan ani ani,uang indonesia habis buat organisasi masyarakat dan ani ani,uang indonesia habis buat organisasi masyarakat dan ani ani,uang indonesia habis buat organisasi masyarakat ani ani,"[77, 16, 353, 18, 3, 2, 1140, 1140]","['uang', 'indonesia', 'habis', 'buat', 'organisasi', 'masyarakat', 'ani', 'ani']"
"1,9762E+18",Thu Oct 09 09:14:37 +0000 2025,0,@dedisetiyadi_ when yahh masuk ormas,"1,97621E+18",,dedisetiyadi_,in,,0,0,0,https://x.com/undefined/status/1976214709985739228,"1,96326E+18",,neutral,when yahh masuk ormas,when yahh masuk organisasi masyarakat,when yahh masuk organisasi masyarakat,when yahh masuk organisasi masyarakat,when yahh masuk organisasi masyarakat,"[1855, 1856, 42, 3, 2]","['when', 'yahh', 'masuk', 'organisasi', 'masyarakat']"
"1,97621E+18",Thu Oct 09 09:05:24 +0000 2025,0,Ormas ternak Mulyono yang bikin gw milihnya yang satu trah aja. Biar ga ngablu topik obrolannya. First impression udah powerscaling agama minta gw tepok pake lore publikasi Babad Tanah Jawi. Gw lupa ternak Mulyono gapernah baca buku.,"1,97621E+18",,,in,,0,0,0,https://x.com/undefined/status/1976212390166352015,"1,70545E+18",,negative,ormas ternak mulyono yang bikin gw milihnya yang satu trah aja biar ga ngablu topik obrolannya first impression udah powerscaling agama minta gw tepok pake lore publikasi babad tanah jawi gw lupa ternak mulyono gapernah baca buku,organisasi masyarakat ternak mulyono yang bikin saya milihnya yang satu trah saja biar tidak ngablu topik obrolannya first impression udah powerscaling agama minta saya tepok pake lore publikasi babad tanah jawi saya lupa ternak mulyono gapernah baca buku,organisasi masyarakat ternak mulyono yang bikin saya milih yang satu trah saja biar tidak ngablu topik obrol first impression udah powerscaling agama minta saya tepok pake lore publikasi babad tanah jawi saya lupa ternak mulyono gapernah baca buku,organisasi masyarakat ternak mulyono yang bikin saya milih yang satu trah saja biar tidak ngablu topik obrol first impression udah powerscaling agama minta saya tepok pake lore publikasi babad tanah jawi saya lupa ternak mulyono gapernah baca buku,organisasi masyarakat ternak mulyono bikin milih satu trah biar ngablu topik obrol first impression udah powerscaling agama minta tepok pake lore publikasi babad tanah jawi lupa ternak mulyono gapernah baca buku,"[3, 2, 523, 524, 27, 1141, 22, 1142, 94, 1857, 1143, 1858, 1144, 1145, 20, 1859, 9, 36, 1860, 33, 1146, 1861, 1862, 51, 1863, 525, 523, 524, 1864, 226, 1147]","['organisasi', 'masyarakat', 'ternak', 'mulyono', 'bikin', 'milih', 'satu', 'trah', 'biar', 'ngablu', 'topik', 'obrol', 'first', 'impression', 'udah', 'powerscaling', 'agama', 'minta', 'tepok', 'pake', 'lore', 'publikasi', 'babad', 'tanah', 'jawi', 'lupa', 'ternak', 'mulyono', 'gapernah', 'baca', 'buku']"
"1,97621E+18",Thu Oct 09 09:02:20 +0000 2025,1,Mood gw tahun ini kayak reog gara2 ngadepin calon adek gw yang kena ormas ternak Mulyono. Idih sok sepuh banget bilang ga ngerti agama. Orang kok suka asumsi semua orang itu anonim. Ga mikir first impression harus rendah hati kek. Nanti udah nemu lore baru caper2.,"1,97621E+18",,,in,,0,0,0,https://x.com/undefined/status/1976211617248575804,"1,70545E+18",,negative,mood gw tahun ini kayak reog gara ngadepin calon adek gw yang kena ormas ternak mulyono idih sok sepuh banget bilang ga ngerti agama orang kok suka asumsi semua orang itu anonim ga mikir first impression harus rendah hati kek nanti udah nemu lore baru caper,mood saya tahun ini kayak reog gara ngadepin calon adek saya yang kena organisasi masyarakat ternak mulyono idih sok sepuh banget bilang tidak ngerti agama orang kok suka asumsi semua orang itu anonim tidak mikir first impression harus rendah hati kek nanti udah nemu lore baru caper,mood saya tahun ini kayak reog gara ngadepin calon adek saya yang kena organisasi masyarakat ternak mulyono idih sok sepuh banget bilang tidak ngerti agama orang kok suka asumsi semua orang itu anonim tidak mikir first impression harus rendah hati kek nanti udah nemu lore baru caper,mood saya tahun ini kayak reog gara ngadepin calon adek saya yang kena organisasi masyarakat ternak mulyono idih sok sepuh banget bilang tidak ngerti agama orang kok suka asumsi semua orang itu anonim tidak mikir first impression harus rendah hati kek nanti udah nemu lore baru caper,mood tahun kayak reog gara ngadepin calon adek kena organisasi masyarakat ternak mulyono idih sok sepuh bilang ngerti agama orang suka asumsi semua orang anonim mikir first impression rendah hati udah nemu lore baru caper,"[1865, 49, 39, 1866, 650, 1867, 825, 1148, 149, 3, 2, 523, 524, 1868, 176, 651, 130, 652, 9, 7, 107, 1869, 30, 7, 1870, 653, 1144, 1145, 826, 193, 20, 1871, 1146, 31, 1872]","['mood', 'tahun', 'kayak', 'reog', 'gara', 'ngadepin', 'calon', 'adek', 'kena', 'organisasi', 'masyarakat', 'ternak', 'mulyono', 'idih', 'sok', 'sepuh', 'bilang', 'ngerti', 'agama', 'orang', 'suka', 'asumsi', 'semua', 'orang', 'anonim', 'mikir', 'first', 'impression', 'rendah', 'hati', 'udah', 'nemu', 'lore', 'baru', 'caper']"
